Label,TagSet,AssetType,Asset,AssetParent,City,Building,Wing,Floor,Room,Zone
B3_42_1F_Z1_G5_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M8,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z1_G5_M7_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M8,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z1_G5_M8_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M8,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z1_G6_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M10,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z1_G6_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M10,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z1_G6_M10_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M10,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z1_G6_M9_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M10,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z1_G7_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M13,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z1_G7_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M13,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z1_G7_M11_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M13,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z1_G7_M12_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M13,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z1_G7_M13_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M13,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z1_G8_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M15,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z1_G8_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M15,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z1_G8_M14_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M15,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z1_G8_M15_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M15,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z1_G9_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M18,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z1_G9_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M18,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z1_G9_M16_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M18,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z1_G9_M17_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M18,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z1_G9_M18_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M18,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z2_G10_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_Z2_G10,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z2_G10_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_Z2_G10,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z2_G11_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_Z2_G11,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z2_G11_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_Z2_G11,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z2_G12_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M59,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_21,NA
B3_42_1F_Z2_G12_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M59,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_21,NA
B3_42_1F_Z2_G12_M59_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M59,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_21,NA
B3_42_1F_Z2_G13_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M60,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_22,NA
B3_42_1F_Z2_G13_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M60,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_22,NA
B3_42_1F_Z2_G13_M60_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M60,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_22,NA
B3_42_1F_Z2_G1_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,GF_M30,NA,Dublin,B3,SOR42,GroundFloor,SOR42_G_32,NA
B3_42_1F_Z2_G1_LGHT_LOAD%,Zone_Illumination_Command,Lighting,GF_M30,NA,Dublin,B3,SOR42,GroundFloor,SOR42_G_32,NA
B3_42_1F_Z2_G2_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M44,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_WC,NA
B3_42_1F_Z2_G2_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M44,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_WC,NA
B3_42_1F_Z2_G2_M44_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M44,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_WC,NA
B3_42_1F_Z2_G3_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M21,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_WC,NA
B3_42_1F_Z2_G3_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M21,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_WC,NA
B3_42_1F_Z2_G3_M21_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M21,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_WC,NA
B3_42_1F_Z2_G4_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M45,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_WC,NA
B3_42_1F_Z2_G4_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M45,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_WC,NA
B3_42_1F_Z2_G4_M45_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M45,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_WC,NA
B3_42_1F_Z2_G5_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M22,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_WC,NA
B3_42_1F_Z2_G5_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M22,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_WC,NA
B3_42_1F_Z2_G5_M22_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M22,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_WC,NA
B3_42_1F_Z2_G6_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M46,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_23,NA
B3_42_1F_Z2_G6_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M46,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_23,NA
B3_42_1F_Z2_G6_M46_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M46,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_23,NA
B3_42_1F_Z2_G7_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M43,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_23,NA
B3_42_1F_Z2_G7_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M43,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_23,NA
B3_42_1F_Z2_G7_M43_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M43,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_23,NA
B3_42_1F_Z2_G8_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M53,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_15,NA
B3_42_1F_Z2_G8_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M53,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_15,NA
B3_42_1F_Z2_G8_M53_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M53,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_15,NA
B3_42_1F_Z2_G9_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M58,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_16,NA
B3_42_1F_Z2_G9_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M58,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_16,NA
B3_42_1F_Z2_G9_M58_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M58,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_16,NA
B3_42_1F_Z3_G10_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M30,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_7,NA
B3_42_1F_Z3_G10_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M30,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_7,NA
B3_42_1F_Z3_G10_M30_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M30,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_7,NA
B3_42_1F_Z3_G11_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M49,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_5,NA
B3_42_1F_Z3_G11_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M49,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_5,NA
B3_42_1F_Z3_G11_M49_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M49,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_5,NA
B3_42_1F_Z3_G12_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M50,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_5,NA
B3_42_1F_Z3_G12_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M50,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_5,NA
B3_42_1F_Z3_G12_M50_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M50,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_5,NA
B3_42_1F_Z3_G13_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M31,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_8,NA
B3_42_1F_Z3_G13_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M31,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_8,NA
B3_42_1F_Z3_G13_M31_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M31,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_8,NA
B3_42_1F_Z3_G14_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M32,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_9,NA
B3_42_1F_Z3_G14_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M32,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_9,NA
B3_42_1F_Z3_G14_M32_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M32,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_9,NA
B3_42_1F_Z3_G1_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M23,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_1,NA
B3_42_1F_Z3_G1_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M23,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_1,NA
B3_42_1F_Z3_G1_M23_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M23,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_1,NA
B3_42_1F_Z3_G2_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M24,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_1,NA
B3_42_1F_Z3_G2_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M24,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_1,NA
B3_42_1F_Z3_G2_M24_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M24,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_1,NA
B3_42_1F_Z3_G3_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M25,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_2,NA
B3_42_1F_Z3_G3_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M25,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_2,NA
B3_42_1F_Z3_G3_M25_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M25,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_2,NA
B3_42_1F_Z3_G4_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M26,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_2,NA
B3_42_1F_Z3_G4_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M26,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_2,NA
B3_42_1F_Z3_G4_M26_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M26,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_2,NA
B3_42_1F_Z3_G5_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M47,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_4,NA
B3_42_1F_Z3_G5_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M47,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_4,NA
B3_42_1F_Z3_G5_M47_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M47,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_4,NA
B3_42_1F_Z3_G6_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M48,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_4,NA
B3_42_1F_Z3_G6_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M48,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_4,NA
B3_42_1F_Z3_G6_M48_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M48,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_4,NA
B3_42_1F_Z3_G7_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M27,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_6,NA
B3_42_1F_Z3_G7_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M27,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_6,NA
B3_42_1F_Z3_G7_M27_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M27,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_6,NA
B3_42_1F_Z3_G8_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M28,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_6,NA
B3_42_1F_Z3_G8_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M28,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_6,NA
B3_42_1F_Z3_G8_M28_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M28,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_6,NA
B3_42_1F_Z3_G9_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M29,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_7,NA
B3_42_1F_Z3_G9_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M29,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_7,NA
B3_42_1F_Z3_G9_M29_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M29,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_7,NA
B3_42_1F_Z4_G10_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M40,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_19,NA
B3_42_1F_Z4_G10_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M40,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_19,NA
B3_42_1F_Z4_G10_M40_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M40,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_19,NA
B3_42_1F_Z4_G11_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M56,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_14,NA
B3_42_1F_Z4_G11_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M56,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_14,NA
B3_42_1F_Z4_G11_M56_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M56,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_14,NA
B3_42_1F_Z4_G12_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M57,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_14,NA
B3_42_1F_Z4_G12_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M57,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_14,NA
B3_42_1F_Z4_G12_M57_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M57,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_14,NA
B3_42_1F_Z4_G13_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M52,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z4_G13_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M52,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z4_G13_M52_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M52,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z4_G14_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M51,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z4_G14_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M51,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z4_G14_M51_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M51,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z4_G1_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M33,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_18,NA
B3_42_1F_Z4_G1_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M33,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_18,NA
B3_42_1F_Z4_G1_M33_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M33,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_18,NA
B3_42_1F_Z4_G2_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M34,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_18,NA
B3_42_1F_Z4_G2_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M34,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_18,NA
B3_42_1F_Z4_G2_M34_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M34,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_18,NA
B3_42_1F_Z4_G3_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M35,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_17,NA
B3_42_1F_Z4_G3_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M35,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_17,NA
B3_42_1F_Z4_G3_M35_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M35,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_17,NA
B3_42_1F_Z4_G4_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M36,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_17,NA
B3_42_1F_Z4_G4_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M36,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_17,NA
B3_42_1F_Z4_G4_M36_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M36,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_17,NA
B3_42_1F_Z4_G5_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M54,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_13,NA
B3_42_1F_Z4_G5_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M54,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_13,NA
B3_42_1F_Z4_G5_M54_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M54,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_13,NA
B3_42_1F_Z4_G6_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M55,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_13,NA
B3_42_1F_Z4_G6_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M55,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_13,NA
B3_42_1F_Z4_G6_M55_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M55,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_13,NA
B3_42_1F_Z4_G7_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M37,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_20,NA
B3_42_1F_Z4_G7_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M37,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_20,NA
B3_42_1F_Z4_G7_M37_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M37,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_20,NA
B3_42_1F_Z4_G8_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M38,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_20,NA
B3_42_1F_Z4_G8_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M38,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_20,NA
B3_42_1F_Z4_G8_M38_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M38,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_20,NA
B3_42_1F_Z4_G9_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M39,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_19,NA
B3_42_1F_Z4_G9_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M39,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_19,NA
B3_42_1F_Z4_G9_M39_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M39,NA,Dublin,B3,SOR42,FirstFloor,SOR42_F_19,NA
B3_42_1F_Z5_G1_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M42,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z5_G1_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M42,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z5_G1_M41_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M42,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z5_G1_M42_LUX_LEVEL,Zone_Illumination_Sensor,Lighting,1F_M42,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_1F_Z5_G2_LGHT_LOAD%,Zone_Illumination_Command,Lighting,GF_M47,NA,Dublin,B3,SOR42,GroundFloor,SOR42_G_11,NA
B3_42_1F_Z5_G8_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,GF_M90,NA,Dublin,B3,SOR42,GroundFloor,SOR42_G_15,NA
B3_42_1F_Z5_G9_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,GF_M52,NA,Dublin,B3,SOR42,GroundFloor,SOR42_G_18,NA
B3_42_GF_Z10_G1_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,GF_Z10_G1,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_GF_Z10_G1_LGHT_LOAD%,Zone_Illumination_Command,Lighting,GF_Z10_G1,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_GF_Z11_G1_LGHT_LOAD%,Zone_Illumination_Command,Lighting,GF_Z11_G1,NA,Dublin,B3,SOR42,GroundFloor,NA,NA
B3_42_GF_Z1_G10_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M20,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_GF_Z1_G10_LGHT_LOAD%,Zone_Illumination_Command,Lighting,1F_M20,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
B3_42_GF_Z1_G11_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,GF_M19,NA,Dublin,B3,SOR42,GroundFloor,SOR42_G_36,NA
B3_42_GF_Z1_G11_LGHT_LOAD%,Zone_Illumination_Command,Lighting,GF_M19,NA,Dublin,B3,SOR42,GroundFloor,SOR42_G_36,NA
B3_42_GF_Z1_G12_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,GF_M22,NA,Dublin,B3,SOR42,GroundFloor,SOR42_G_20,NA
B3_42_GF_Z1_G12_LGHT_LOAD%,Zone_Illumination_Command,Lighting,GF_M22,NA,Dublin,B3,SOR42,GroundFloor,SOR42_G_20,NA
B3_42_GF_Z1_G13_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,GF_M25,NA,Dublin,B3,SOR42,GroundFloor,SOR42_G_20,NA
B3_42_GF_Z1_G13_LGHT_LOAD%,Zone_Illumination_Command,Lighting,GF_M25,NA,Dublin,B3,SOR42,GroundFloor,SOR42_G_20,NA
B3_42_GF_Z1_G14_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,GF_M27,NA,Dublin,B3,SOR42,GroundFloor,SOR42_G_18,NA
B3_42_GF_Z1_G14_LGHT_LOAD%,Zone_Illumination_Command,Lighting,GF_M27,NA,Dublin,B3,SOR42,GroundFloor,SOR42_G_18,NA
B3_42_GF_Z1_G2_LGHT_FAULT,Zone_Illumination_Fault_Sensor,Lighting,1F_M3,NA,Dublin,B3,SOR42,FirstFloor,NA,NA
